word,dlt_stor
back,3
burner,2
and,1
occupied,2
herself,1
with,1
Sticky.,0
"Abby,",4
who,2
was,2
breathing,3
fire,2
all,2
on,2
account,2
of,2
the,2
little,2
"snail,",2
tried,3
to,3
ignore,3
"her,",4
but,1
it,1
was,1
hard,1
when,1
Mom,1
walked,4
over,3
to,3
the,3
bed,2
and,1
sat,2
next,1
to,1
her.,0
"Mom,",4
who,2
Abby,2
still,1
strained,2
to,2
remain,2
upset,2
"with,",2
had,1
gone,2
out,1
to,1
find,2
her,2
glasses,1
in,2
order,1
to,1
search,2
for,2
Sticky,1
more,1
effectively.,0
'This,1
is,1
my,1
new,1
and,2
extra,2
powerful,1
pair,2
I,2
have,3
for,3
important,3
occasions,2
like,2
snail,2
"hunting,'",3
she,1
said.,0
She,1
smiled,4
at,4
"Abby,",6
trying,3
to,3
butter,4
her,3
"up,",4
but,1
Abby,1
didn't,2
smile,1
back.,0
Abby,1
believed,3
her,4
mom's,9
idea,3
would,3
not,3
"succeed,",4
but,1
then,1
she,1
had,1
an,1
idea,1
of,1
her,1
own.,0
'I've,2
got,2
a,2
magnifying,2
"glass,'",3
Abby,1
suddenly,1
remembered,2
and,1
rushed,2
off,1
to,1
find,1
it.,0
On,1
the,1
floor,1
beside,2
each,2
other,1
they,1
"sat,",2
shuffling,4
around,4
the,4
"tank,",6
looking,3
all,3
over,3
the,3
place,2
and,1
peering,1
into,1
the,1
corners,1
among,1
the,1
big,1
pebbles,2
and,1
the,1
pond,1
weed.,0
Abby,1
tried,1
to,1
"imagine,",2
if,2
she,2
were,2
"Sticky,",4
a,2
little,2
water,2
"snail,",2
where,1
would,1
she,1
hide,1
out?,0
At,1
one,1
point,1
she,1
thought,3
she,3
saw,3
"him,",4
but,1
it,1
wasn't,2
the,1
water,1
snail.,0
It,1
was,1
a,1
large,1
speck,2
of,2
dust,1
that,1
was,1
deceptively,1
bobbing,3
around,2
in,2
the,2
water,1
like,1
a,1
live,1
animal.,0
They,1
were,1
ready,2
to,2
call,3
it,2
"quits,",2
when,1
suddenly,1
Mom,1
"cried,",2
'Ah,1
ha!',0
Tucked,2
in,2
a,2
curve,2
of,2
the,2
"archway,",2
perfectly,2
hidden,2
against,2
a,2
pitch,2
dark,2
"stone,",2
sat,1
Mr.,1
"Sticky,",2
safe,2
and,1
sound.,0
"'You,",2
I,1
can,1
always,1
count,2
"on,'",3
Abby,1
said,2
to,2
her,2
"mom,",2
with,1
relief.,0
Then,1
she,1
noticed,3
another,4
water,4
snail,3
was,3
right,3
next,3
to,3
Sticky,2
and,1
asked,1
where,1
this,2
new,2
addition,2
to,2
the,2
family,1
could,1
have,1
come,1
from.,0
'I'm,2
beginning,3
to,3
suspect,3
the,4
pond,4
weed,3
is,3
"guilty,",4
don't,5
you,1
think?',3
replied,1
Mom.,0
They,1
both,1
laughed,4
and,3
climbed,4
into,4
Abby's,9
bed,3
together,2
"and,",2
though,2
it,2
was,2
"cozy,",2
it,1
was,1
a,1
bit,1
of,1
a,1
squeeze.,0
'Budge,2
"up,'",3
Mom,1
"said,",2
giving,2
Abby,1
a,1
push,1
with,1
her,1
bottom.,0
'I,1
can't,3
because,1
I'm,2
already,1
on,1
the,1
edge.',0
'Good,1
"heavens,",2
you've,2
grown,1
then.,0
When,1
did,1
that,1
happen?,0
You,1
could've,2
put,3
an,3
elephant,2
in,2
here,1
last,1
time,1
we,1
did,1
this.,0
Before,1
I,1
know,2
"it,",2
you'll,2
be,1
all,1
grown,1
up.',0
On,1
her,2
mom's,3
chest,1
Abby,1
then,1
put,3
her,3
head,2
and,1
smiled.,0
The,1
text,1
message,1
said,1
that,1
Lucy,2
Josephs,1
was,1
a,1
failure.,0
It,1
said,1
she,1
was,1
"ugly,",7
had,3
no,3
style,2
and,1
the,2
world,1
hated,1
her.,0
At,2
least,1
that,1
was,1
what,1
it,1
said,1
to,1
Lucy.,0
It,1
said,1
that,2
and,1
a,1
whole,1
lot,1
more,1
that,2
she,2
was,2
struggling,1
to,1
understand.,0
The,1
actual,1
text,2
of,2
the,2
note,1
said,1
that,1
Lucy,1
better,2
not,1
show,4
up,3
at,3
the,3
party,2
"tonight,",2
because,1
it,1
was,1
going,1
to,1
be,1
bad,2
enough,1
already!,0
"Lucy,",4
who,2
had,2
started,2
receiving,3
these,3
messages,2
a,3
few,3
weeks,2
"ago,",2
tapped,2
the,2
mobile,2
screen,1
to,1
make,1
the,2
message,1
disappear,1
from,1
view.,0
She,1
only,1
wished,1
it,1
was,1
as,1
easy,1
to,1
tap,3
her,3
heart,2
and,1
erase,1
the,1
trace,1
the,2
message,1
had,1
left,1
there.,0
'Was,1
that,0
another,1
one,1
of,1
those,1
messages?',0
her,1
mom,1
"asked,",0
who,1
was,1
driving,1
the,1
car.,0
Lucy,1
confirmed,2
her,3
mother's,7
suspicion,2
was,2
founded,1
as,1
she,1
answered,2
"dejectedly,",2
'I'm,3
sorry,1
to,1
say,1
it,1
was.',0
'Haven't,2
you,1
reported,2
it,1
yet?',0
asked,1
"Jill,",4
Lucy's,5
older,2
sister,1
who,1
was,1
sitting,1
in,1
the,1
passenger,1
seat.,0
"'Yes,'",0
Lucy,1
"replied,",2
lying,1
through,1
her,1
teeth.,0
That,1
Lucy,1
should,1
not,1
let,4
the,5
messages,4
get,4
to,4
her,3
and,2
that,2
the,3
sender,2
was,2
only,2
jealous,1
were,1
Lucy's,5
mom's,3
"arguments,",2
in,1
an,1
effort,1
to,1
comfort,1
her,1
daughter.,0
Lucy's,3
mom,1
suddenly,1
felt,2
"guilty,",2
for,1
she,1
had,1
been,1
the,1
one,1
to,1
buy,2
the,2
phone,2
for,2
Lucy,1
just,1
a,1
couple,2
of,2
months,1
ago.,0
She,1
then,1
admitted,3
her,4
regret,4
about,4
the,4
phone,3
was,3
still,3
bugging,3
her,2
out,2
loud,1
as,1
she,1
"sighed,",2
'I,2
never,1
should,1
have,1
given,2
you,1
that,1
phone,0
Lucy.',0
"'No,",2
it's,2
fine.,2
I,2
love,2
"it,'",3
said,1
Lucy,0
knowing,1
that,1
affording,2
the,2
phone,1
had,1
been,1
no,1
small,1
thing,1
for,1
her,1
mother.,0
It,1
had,1
been,1
nothing,3
but,2
trouble,1
though.,0
Lucy,1
did,1
not,1
know,5
who,5
it,5
was,5
that,5
was,5
sending,6
her,5
the,5
"messages,",8
and,3
she,3
did,3
not,3
know,3
how,3
they,3
had,3
got,3
her,3
"number,",4
but,1
whoever,2
it,2
"was,",2
he,3
or,2
she,1
had,1
slowly,1
taken,2
over,1
Lucy's,3
life.,0
She,1
was,1
getting,1
several,1
texts,2
a,3
day,2
"now,",2
all,2
of,2
which,1
were,1
abusive,2
and,1
hurtful.,0
Lucy,1
wondered,1
what,1
the,2
person,2
who,2
was,2
messaging,2
her,1
might,1
be,1
thinking,2
or,1
trying,1
to,1
achieve,1
with,1
all,1
of,1
their,1
hateful,1
messages.,0
As,1
the,2
car,1
pulled,3
up,2
outside,2
the,2
"school,",4
which,2
looked,3
like,3
a,3
large,3
shadow,2
in,2
the,2
darkness,2
of,2
a,2
November,2
"evening,",2
Lucy,1
felt,1
a,2
shiver,1
run,2
down,1
her,1
spine.,0
Hastened,2
by,2
"Jill,",4
who,2
did,2
not,2
want,2
to,2
be,2
late,2
to,2
her,2
own,2
"concert,",2
Lucy,1
hesitantly,1
stepped,4
out,3
of,3
the,3
car,2
and,1
walked,1
toward,1
the,1
school.,0
It,1
was,1
Jill,3
who,3
in,4
her,4
final,4
year,4
of,4
high,4
school,3
had,3
become,2
involved,3
in,3
helping,3
organize,3
this,4
year's,7
school,3
talent,3
"show,",4
and,1
she,1
took,2
her,2
position,1
very,1
seriously.,0
Lucy,1
hurried,2
behind,2
"Jill,",2
pulling,2
on,2
the,2
"worn,",4
oversized,2
coat,2
that,2
had,2
originally,2
belonged,2
to,2
"Jill,",2
in,2
order,1
to,1
keep,1
her,1
dry,1
as,1
the,2
raindrops,1
fell,2
all,1
around,1
them.,0
As,1
the,2
sisters,1
entered,3
the,3
hall,2
where,2
the,3
show,2
was,2
to,2
take,2
"place,",2
Jill,1
filled,2
with,2
excitement,1
while,1
Lucy,1
regretted,1
that,1
she,1
had,1
promised,1
her,1
mother,0
she,1
would,1
participate,1
in,1
the,1
show.,0
'To,1
waste,2
your,2
talent,1
would,1
be,1
a,1
real,1
"shame,",4
for,2
you,2
have,2
such,2
a,2
beautiful,2
"voice,'",3
her,2
mother,1
had,1
argued,2
two,3
months,2
"back,",2
when,1
the,2
concert,1
was,1
first,1
announced.,0
Lucy,1
had,1
been,1
considering,2
"it,",2
for,1
she,1
did,2
love,1
to,1
sing.,0
That,1
very,1
"night,",0
the,1
first,1
text,1
message,1
had,1
come,1
through.,0
'How,1
does,1
it,1
feel,1
to,1
be,1
tall,3
and,2
lanky,1
like,1
a,1
giraffe?',0
it,1
had,1
"asked,",2
taking,2
Lucy,1
by,1
surprise.,0
One,2
of,2
the,2
popular,2
"girls,",2
Lucy,1
had,1
always,1
known,3
she,3
"wasn't,",7
but,1
before,2
the,3
messages,2
"began,",2
Lucy,1
had,1
always,1
been,1
quite,1
proud,1
of,1
being,1
a,2
little,1
different.,0
But,1
text,2
by,2
"text,",2
Lucy's,5
self-confidence,1
had,1
deflated,2
"and,",2
in,2
the,2
"end,",2
it,1
had,1
taken,2
some,1
doing,1
to,1
get,2
her,1
to,1
agree,1
to,1
perform,1
in,1
the,1
show.,0
"Now,",2
"however,",2
Lucy,1
had,1
no,1
choice,2
but,1
to,1
make,2
her,2
way,1
towards,1
the,1
stage,1
where,1
Jill,1
was,1
beckoning,2
encouragingly,1
to,1
her.,0
She,1
was,1
the,1
first,1
performer.,0
"Lucy,",4
announced,3
by,3
her,3
sister,2
to,2
the,2
"audience,",2
was,1
all,1
nerves,1
as,1
she,1
walked,2
out,1
onto,1
the,1
middle,2
of,2
the,2
"stage,",2
where,1
there,1
was,1
nothing,1
but,1
a,1
microphone,2
and,1
her.,0
She,1
heard,3
the,4
audience,3
applaud,2
and,1
could,1
feel,1
a,2
sense,2
of,2
anticipation,1
emanate,1
from,1
the,1
other,1
side,1
of,1
the,1
heavy,1
curtain.,0
As,1
the,2
curtains,1
began,2
to,2
"part,",2
she,1
cast,2
a,2
worried,2
look,1
at,1
Jill,2
in,2
the,2
"wings,",2
who,1
assured,2
her,1
with,1
a,1
positive,1
thumbs,1
up.,0
Lucy,1
thought,2
to,2
herself,1
that,1
she,1
could,1
not,1
go,4
through,3
with,3
this,2
and,1
that,1
"she,",2
unlike,2
her,2
older,2
"sister,",2
was,1
not,1
confident,2
enough,1
to,1
put,2
herself,1
before,1
the,1
judging,1
audience.,0
The,1
crowd,1
looked,4
up,3
at,3
her,2
and,1
Lucy,1
was,1
ready,1
to,1
run,1
when,1
the,2
first,2
notes,2
of,2
the,2
music,1
sounded,3
out,2
and,1
a,2
sudden,2
calm,1
settled,2
over,1
her.,0
She,1
closed,3
her,3
eyes,2
and,1
shut,3
everything,2
"out,",2
including,1
the,1
"audience,",8
the,4
nerves,4
that,4
threatened,4
to,4
take,4
"over,",6
the,3
text,3
"messages,",4
and,1
the,1
way,1
they,1
made,1
her,1
feel.,0
It,1
was,1
just,1
her,4
and,3
the,3
"music,",4
and,1
it,1
was,1
a,1
love,1
story,1
that,1
had,1
been,1
going,2
on,1
her,1
whole,1
life.,0
She,1
began,3
to,3
"sing,",4
and,1
all,2
the,2
pain,4
and,3
confusion,2
that,2
the,3
messages,2
had,2
been,2
causing,2
inside,2
her,1
just,1
flowed,1
out.,0
The,1
words,1
were,1
not,1
"important,",2
for,1
it,1
was,1
the,1
feeling,2
behind,2
them,1
that,2
she,2
latched,1
onto.,0
Lucy,1
was,1
in,1
the,1
heart,2
of,2
the,2
song,1
with,1
the,2
rest,2
of,2
the,2
world,1
slipping,1
away.,0
When,1
the,2
song,1
finished,3
and,2
the,3
last,3
note,2
died,2
"away,",2
she,1
opened,1
her,1
eyes.,0
To,1
see,2
the,2
whole,2
audience,4
on,4
their,4
feet,3
and,2
the,2
hall,2
filled,2
with,2
cheers,3
and,2
applause,1
was,1
not,1
what,1
Lucy,1
had,1
expected.,0
Lucy,1
allowed,2
herself,1
to,1
enjoy,1
the,1
sense,2
of,2
achievement,3
and,2
belonging,1
that,1
she,1
had,1
not,1
felt,1
in,1
a,1
very,2
long,1
time.,0
Then,1
she,1
saw,1
her,1
"mother,",8
who,4
was,4
cheering,4
the,4
loudest,4
of,4
all,3
in,3
the,3
"crowd,",4
and,1
"Jill,",2
who,1
was,1
beaming,3
at,3
her,2
with,2
pride,1
from,1
the,1
wings.,0
She,1
knew,1
she,1
owed,3
them,2
big,2
time,1
for,1
reminding,1
her,0
what,1
she,1
was,1
capable,3
of,2
and,1
who,1
she,1
really,1
was.,0
The,1
next,1
time,2
her,3
phone,2
bleeped,1
she,1
would,1
tap,2
the,2
message,1
straight,1
into,1
oblivion,1
where,1
it,1
belonged.,0
The,1
Roswell,1
UFO,1
Incident,1
was,1
the,1
alleged,1
recovery,1
of,1
extra-terrestrial,1
"debris,",4
including,2
alien,2
"corpses,",2
from,1
an,1
object,1
that,1
crashed,2
near,2
"Roswell,",4
New,2
"Mexico,",2
on,3
or,2
about,1
July,3
"eighth,",4
nineteen,1
forty-seven.,0
Since,1
the,1
late,1
nineteen,1
"seventies,",2
the,2
incident,1
has,1
been,1
the,1
subject,3
of,3
intense,3
controversy,2
and,1
the,1
subject,1
of,1
conspiracy,1
theories,1
as,1
to,1
the,1
true,1
nature,1
of,1
the,1
object,1
that,1
crashed.,0
The,1
United,1
States,1
military,1
maintains,1
the,2
debris,2
recovered,1
was,1
from,1
an,1
experimental,1
high-altitude,1
surveillance,1
balloon,1
that,1
belonged,1
to,1
a,1
classified,1
program,1
named,1
'Mogul'.,1
"However,",2
many,2
UFO,2
proponents,1
maintain,1
"that,",2
in,2
"fact,",2
a,2
crashed,2
alien,2
craft,3
and,2
bodies,1
were,1
"recovered,",4
and,1
that,1
the,2
military,1
then,1
engaged,1
in,1
a,1
cover-up.,0
The,1
incident,1
has,1
turned,2
into,2
a,2
widely,3
known,2
pop,2
culture,2
"phenomenon,",2
making,1
the,2
name,2
Roswell,1
synonymous,1
with,1
UFOs.,0
It,1
ranks,1
as,1
one,1
of,1
the,1
most,2
publicized,3
and,2
controversial,1
alleged,1
UFO,1
incidents.,0
On,1
July,1
"ninth,",4
nineteen,2
"forty-seven,",2
a,2
press,2
release,2
that,2
Roswell,3
Army,3
Air,3
Field,2
issued,1
stated,2
that,2
personnel,3
from,3
the,4
field's,7
Bomb,3
Group,2
had,2
recovered,3
a,3
crashed,3
'flying,6
disc',4
from,2
a,2
ranch,2
near,2
"Roswell,",2
sparking,1
intense,1
media,1
interest.,0
Later,2
the,2
same,2
"day,",2
the,2
Commanding,2
General,2
of,2
the,2
Eighth,2
Air,2
Force,1
stated,1
"that,",2
in,2
"fact,",2
a,2
weather,2
balloon,1
had,1
been,1
recovered,3
by,3
the,3
Roswell,3
Army,3
Air,3
Field,3
"personnel,",4
rather,2
than,1
a,1
'flying,2
saucer'.,0
A,1
subsequent,1
press,1
conference,1
was,1
"called,",2
featuring,1
debris,2
from,2
the,2
crashed,2
object,1
that,1
confirmed,1
the,1
weather,1
balloon,1
description.,0
The,1
case,1
was,1
quickly,1
forgotten,3
and,2
almost,2
completely,1
"ignored,",4
even,2
by,2
UFO,2
"researchers,",2
for,1
more,3
than,2
thirty,1
years.,0
"Then,",2
in,2
nineteen,2
"seventy-eight,",2
nuclear,2
physicist,3
and,2
author,1
Stanton,2
Friedman,1
interviewed,1
Jesse,1
"Marcel,",2
the,1
only,1
person,1
known,1
to,1
have,1
accompanied,3
the,3
Roswell,3
debris,2
from,2
where,2
it,2
was,2
recovered,1
to,1
Fort,1
Worth.,0
Over,1
the,1
next,1
few,1
"years,",2
the,2
accounts,2
he,4
and,3
others,2
gave,1
elevated,3
Roswell,2
from,2
a,2
forgotten,2
incident,1
to,1
perhaps,1
the,1
most,2
famous,1
UFO,1
case,1
of,1
all,1
time.,0
By,1
the,1
early,1
nineteen,1
"nineties,",2
UFO,2
researchers,1
had,1
interviewed,1
several,2
hundred,1
people,1
who,1
"had,",6
or,2
who,2
claimed,2
to,2
have,2
"had,",2
a,1
connection,1
with,1
the,1
events,2
at,2
Roswell,1
in,1
nineteen,1
forty-seven.,0
"Additionally,",2
hundreds,2
of,2
documents,1
were,1
obtained,2
by,2
Freedom,3
of,3
Information,2
Act,1
"requests,",2
as,1
were,1
some,1
that,1
insiders,1
apparently,1
leaked.,0
Their,1
conclusions,1
were,1
that,1
at,2
least,2
one,2
alien,2
craft,1
had,1
crashed,4
in,4
the,4
Roswell,4
"vicinity,",6
that,3
"aliens,",8
some,4
possibly,4
still,4
"alive,",6
were,3
"recovered,",4
and,1
that,1
a,2
massive,2
cover-up,2
of,2
any,2
knowledge,2
of,2
the,2
incident,1
was,1
put,1
in,1
place.,0
Numerous,1
"books,",10
"articles,",8
television,4
specials,3
and,2
even,2
a,2
made-for-TV,2
movie,1
brought,3
the,3
nineteen,3
forty-seven,3
incident,2
fame,3
and,2
"notoriety,",2
so,2
that,1
by,2
the,2
mid,2
nineteen,2
"nineties,",2
strong,2
majorities,2
in,2
"polls,",4
such,3
as,2
a,2
nineteen,2
ninety-seven,2
CNN,2
Time,2
"poll,",2
believed,1
that,1
aliens,1
had,1
visited,3
earth,2
and,1
specifically,1
that,1
aliens,1
had,1
landed,3
at,3
Roswell,2
and,1
the,2
government,1
was,1
covering,2
up,1
the,1
fact.,0
During,1
the,1
nineteen,1
eighties,3
and,2
nineteen,2
"nineties,",2
a,2
new,2
narrative,1
emerged,0
which,1
was,1
at,1
strong,1
odds,1
with,1
what,1
was,1
reported,1
in,1
nineteen,1
forty-seven.,0
This,1
narrative,1
evolved,3
over,2
the,2
years,2
from,2
the,2
time,2
the,3
first,3
book,3
on,3
Roswell,2
was,2
published,2
in,2
nineteen,2
"eighty,",2
as,1
many,2
new,2
witnesses,3
and,2
accounts,1
"emerged,",0
drawn,3
out,2
in,2
part,1
by,1
the,1
publicity,1
on,1
the,1
incident.,0
Of,1
the,1
hundreds,3
of,3
witnesses,3
that,3
the,4
various,4
researchers,3
"interviewed,",4
a,2
seemingly,3
impressive,2
"figure,",2
a,2
comparable,2
few,1
were,1
true,1
'witnesses',3
who,1
claimed,1
to,1
have,1
actually,1
seen,1
debris,2
or,1
aliens.,0
Most,2
of,2
these,2
so-called,2
witnesses,1
were,1
repeating,3
the,3
claims,3
of,3
"others,",4
and,1
their,2
testimony,1
would,1
be,1
inadmissible,1
hearsay,1
in,1
an,1
American,1
court.,0
As,1
for,1
the,1
several,1
accounts,2
from,2
those,2
who,2
claimed,2
to,2
have,2
seen,2
"aliens,",2
critics,1
identified,1
a,1
variety,1
of,1
problems,1
with,1
them.,0
These,1
problems,1
ranged,3
from,3
the,3
reliability,3
of,3
second-hand,3
"accounts,",4
to,2
serious,2
credibility,2
problems,2
with,2
witnesses,2
making,2
demonstrably,3
false,4
or,3
internally-inconsistent,2
"claims,",2
to,1
dubious,1
death-bed,1
'confessions',5
or,1
accounts,1
from,1
elderly,3
or,2
easily,2
confused,1
witnesses.,0
A,1
basic,1
problem,2
with,2
all,2
the,2
witness,2
"accounts,",2
according,3
to,2
the,2
"critics,",2
is,1
that,1
they,1
all,1
came,3
a,4
minimum,3
of,4
thirty-one,3
years,3
after,2
the,3
events,3
in,3
"question,",4
and,1
in,1
many,1
cases,0
were,1
recounted,1
more,3
than,2
forty,1
years,1
after,0
the,1
fact.,0
Not,0
only,1
are,1
memories,2
this,3
old,2
of,2
dubious,2
"reliability,",2
they,1
were,1
also,1
subject,1
to,1
contamination,1
from,1
other,1
accounts,1
the,2
witnesses,1
may,1
have,1
been,1
exposed,1
to.,0
Though,1
there,1
had,1
always,1
been,1
skeptics,2
who,2
had,2
many,2
objections,2
to,2
the,2
plausibility,2
of,2
these,2
"accounts,",2
it,1
was,3
not,2
until,2
the,2
mid,2
nineteen,2
nineties,1
that,1
a,2
strong,2
counter-argument,2
to,2
the,2
presence,2
of,2
aliens,1
was,1
widely,0
publicized.,0
The,1
General,1
Accounting,1
Office,1
launched,3
an,3
inquiry,2
and,1
directed,2
the,2
Office,2
of,2
the,2
Secretary,2
of,2
the,2
Air,2
Force,1
to,1
conduct,1
an,1
internal,1
investigation.,0
The,1
result,1
was,1
summarized,1
in,1
two,1
reports.,0
The,1
"first,",4
released,2
in,2
nineteen,2
"ninety-five,",2
concluded,1
that,1
the,2
reported,2
recovered,2
material,2
in,2
nineteen,2
forty-seven,1
was,1
likely,1
debris,1
from,1
a,1
secret,1
government,1
program,2
called,2
Project,2
"Mogul,",2
which,1
involved,1
high,1
altitude,1
balloons,1
meant,1
to,1
detect,1
sound,1
waves,1
generated,1
by,1
Soviet,1
atomic,1
bomb,1
tests,2
and,1
ballistic,1
missiles.,0
The,1
second,1
"report,",4
released,3
two,4
years,3
"later,",4
in,2
nineteen,2
"ninety-seven,",2
concluded,1
that,1
reports,2
of,2
recovered,2
alien,2
bodies,1
were,1
likely,1
a,1
combination,1
of,1
innocently,2
transformed,1
memories,4
of,4
military,4
accidents,4
involving,4
injured,6
or,5
killed,4
"personnel,",6
innocently,4
transformed,3
memories,3
of,3
the,3
recovery,3
of,3
anthropomorphic,3
dummies,3
in,3
military,3
programs,3
US,3
conducted,3
in,3
the,3
nineteen,3
"fifties,",4
and,1
hoaxes,1
that,1
various,2
witnesses,3
and,2
UFO,2
proponents,1
perpetrated.,0
The,1
psychological,1
effects,4
of,4
time,4
compression,3
and,2
confusion,2
about,2
when,2
events,2
occurred,1
explained,1
the,1
discrepancy,1
with,1
the,1
years,1
in,1
question.,0
In,1
January,3
nineteen,2
"ninety-seven,",2
Karl,2
"Pflock,",4
one,2
of,2
the,2
more,3
prominent,2
pro-UFO,2
"researchers,",2
"said,",2
'Based,3
on,2
my,2
research,3
and,2
that,2
of,2
"others,",2
I'm,2
as,1
certain,1
as,2
it's,4
possible,2
to,2
be,2
without,2
absolute,2
"proof,",2
that,1
no,2
flying,2
saucer,3
or,2
saucers,1
crashed,2
in,2
the,2
general,2
vicinity,4
of,4
Roswell,3
or,2
on,2
the,2
Plains,2
of,2
San,2
Agustin,1
in,1
nineteen,1
forty-seven.',0
He,1
then,1
"added,",2
'The,3
debris,2
found,1
was,1
the,1
remains,1
of,1
something,2
very,2
"earthly,",2
all,2
but,1
certainly,0
something,1
from,1
the,1
Top,2
Secret,1
Project,1
Mogul.',0
Although,1
most,1
now,1
agree,2
with,2
this,2
"conclusion,",2
each,2
"year,",2
during,2
July,2
Fourth,1
"weekend,",2
the,2
City,2
of,2
Roswell,1
hosts,0
the,1
Roswell,1
UFO,1
Festival,1
celebrating,1
all,2
things,1
"UFO,",0
featuring,1
prominent,1
UFOlogists,2
and,1
discussions.,0
Tulip,1
mania,1
was,1
a,1
period,2
in,2
the,2
Dutch,2
Golden,2
Age,1
during,2
which,1
contract,2
prices,2
for,2
bulbs,2
of,2
the,2
recently,3
introduced,2
tulip,1
reached,4
extraordinarily,5
high,4
levels,3
and,2
then,1
suddenly,0
collapsed.,0
At,1
the,1
peak,3
of,3
tulip,3
mania,2
in,2
February,2
sixteen,2
"thirty-seven,",2
tulip,2
contracts,1
sold,1
for,1
more,3
than,2
ten,2
times,1
the,1
annual,1
income,1
of,1
a,1
skilled,1
craftsman.,0
It,1
is,1
generally,1
considered,1
the,1
first,1
recorded,1
economic,1
bubble.,0
The,1
"tulip,",4
introduced,4
to,4
Europe,3
in,3
the,3
mid,3
sixteenth,3
century,2
from,2
the,2
Ottoman,2
"Empire,",2
became,2
very,2
popular,1
in,1
the,1
United,1
"Provinces,",2
which,1
we,1
now,1
know,1
as,1
the,1
Netherlands.,0
Tulip,1
cultivation,2
in,2
the,2
United,2
Provinces,1
is,1
generally,1
thought,1
to,1
have,1
started,3
in,3
earnest,2
around,2
fifteen,2
"ninety-three,",2
after,1
the,2
Flemish,2
botanist,1
Charles,2
de,2
l'Ecluse,1
had,1
taken,5
up,4
a,4
post,3
at,3
the,3
University,3
of,3
Leiden,2
and,1
established,1
a,1
botanical,1
"garden,",2
which,1
is,1
famous,1
as,1
one,1
of,1
the,1
oldest,1
in,1
the,1
world.,0
"There,",2
he,1
planted,1
his,1
collection,1
of,1
tulip,1
bulbs,2
that,2
the,3
Emperor's,7
ambassador,2
sent,3
to,3
him,2
from,2
"Turkey,",2
which,1
were,1
able,1
to,1
tolerate,1
the,1
harsher,1
conditions,1
of,1
the,1
northern,1
climate.,0
It,1
was,1
shortly,1
thereafter,1
that,1
the,2
tulips,1
began,1
to,1
grow,1
in,1
popularity.,0
The,1
flower,1
rapidly,1
became,3
a,3
coveted,3
luxury,3
item,4
and,3
a,3
status,3
"symbol,",4
and,1
a,2
profusion,2
of,2
varieties,1
followed.,0
They,1
were,1
classified,2
in,2
groups:,2
one-colored,2
tulips,2
of,2
"red,",8
"yellow,",6
or,2
white,1
were,1
known,3
as,3
"Couleren,",4
but,1
it,1
was,1
the,1
multicolored,1
Rosen,4
(red,11
or,6
pink,5
on,5
white,5
"background),",12
Violetten,3
(purple,9
or,5
lilac,4
on,4
white,4
"background),",9
"and,",4
to,3
a,3
lesser,3
"extent,",4
the,2
Bizarden,1
"(red,",11
brown,4
or,3
purple,2
on,2
yellow,2
background),2
that,1
were,1
the,1
most,1
popular.,0
These,1
spectacular,3
and,2
highly,2
sought-after,1
tulip,1
bulbs,1
would,1
grow,2
flowers,2
with,2
vivid,2
"colors,",10
"lines,",8
and,3
flames,2
on,2
the,2
"petals,",2
as,1
a,1
"result,",2
it,2
is,2
now,2
"understood,",2
of,1
being,1
infected,1
with,1
tulip-specific,1
virus,1
known,1
as,1
the,1
'Tulip,2
breaking,1
virus'.,0
The,1
Dutch,1
Golden,1
Age,1
growers,1
named,2
their,2
new,2
varieties,1
with,1
exalted,1
titles.,0
Many,1
early,1
forms,1
were,1
prefixed,2
with,2
"'admiral',",5
often,1
combined,0
with,1
the,2
growers',3
names.,0
'General',2
was,1
another,1
prefix,1
that,1
found,2
its,2
way,1
into,1
the,1
names,1
of,1
around,1
thirty,1
varieties.,0
Later,1
came,1
varieties,1
with,1
even,2
more,2
superb,1
"names,",2
such,2
as,1
even,1
'Admiral,4
of,3
Admirals',4
and,1
'General,2
of,1
Generals'.,0
Most,2
of,2
these,2
varieties,1
have,1
now,1
died,2
"out,",2
though,1
similar,2
'broken',6
tulips,1
continue,1
in,1
the,1
trade.,0
Tulips,1
grow,3
from,3
"bulbs,",4
and,1
can,1
be,1
propagated,1
through,1
both,1
seeds,2
and,1
buds.,0
Seeds,2
from,2
a,2
tulip,1
will,1
form,2
a,2
flowering,2
bulb,1
after,1
seven-twelve,1
years.,0
When,1
a,2
bulb,1
grows,2
into,2
the,2
"flower,",2
the,2
original,2
bulb,1
will,1
"disappear,",4
but,1
a,2
clone,2
bulb,1
forms,2
in,2
its,2
"place,",2
as,1
do,1
several,1
buds.,0
Properly,1
"cultivated,",2
these,2
buds,1
will,1
become,1
bulbs,1
of,1
their,1
own.,0
The,1
'tulip,2
breaking',2
"virus,",4
which,2
many,3
botanists,2
have,2
"studied,",2
spreads,5
only,4
through,4
"buds,",8
not,4
"seeds,",6
and,2
so,1
cultivating,2
the,2
most,3
appealing,2
varieties,1
takes,1
years.,0
Propagation,1
is,1
greatly,1
slowed,2
down,1
by,1
the,1
virus.,0
Tulips,1
bloom,4
in,4
April,5
and,4
May,3
for,3
about,3
a,3
"week,",4
and,1
the,2
secondary,2
buds,1
appear,1
shortly,1
thereafter.,0
Bulbs,1
can,1
be,1
uprooted,6
and,5
moved,5
about,4
from,4
June,3
to,3
"September,",4
and,1
thus,1
actual,2
